TimeStamp,Frequency,feeling_positive,feeling_negative,Class
22,22,19,3,Reader_3_6.csv
22,7,4,3,Reader_3_7.csv
23,40,28,12,Reader_1_1.csv
23,0,0,0,Reader_1_10.csv
23,11,9,2,Reader_1_11.csv
23,1,0,1,Reader_1_12.csv
23,32,29,3,Reader_1_2.csv
23,5,5,0,Reader_1_3.csv
23,1,0,1,Reader_1_4.csv
23,14,11,3,Reader_1_5.csv
23,1,1,0,Reader_1_6.csv
23,4,4,0,Reader_1_7.csv
23,1,1,0,Reader_1_8.csv
23,2,1,1,Reader_1_9.csv
23,9,7,2,Reader_2_1.csv
23,3,2,1,Reader_2_10.csv
23,1,1,0,Reader_2_11.csv
23,12,6,6,Reader_2_12.csv
23,0,0,0,Reader_2_2.csv
23,6,2,4,Reader_2_3.csv
23,5,5,0,Reader_2_4.csv
23,1,0,1,Reader_2_5.csv
23,2,2,0,Reader_2_6.csv
23,0,0,0,Reader_2_7.csv
23,0,0,0,Reader_2_8.csv
23,0,0,0,Reader_2_9.csv
23,55,47,8,reader_3_1.csv
23,40,34,6,Reader_3_2.csv
23,11,8,3,Reader_3_3.csv
23,11,8,3,Reader_3_4.csv
23,10,7,3,Reader_3_5.csv
23,22,19,3,Reader_3_6.csv
23,5,3,2,Reader_3_7.csv
24,39,29,10,Reader_1_1.csv
24,0,0,0,Reader_1_10.csv
24,11,9,2,Reader_1_11.csv
24,2,1,1,Reader_1_12.csv
24,36,32,4,Reader_1_2.csv
24,6,6,0,Reader_1_3.csv
24,1,0,1,Reader_1_4.csv
24,9,7,2,Reader_1_5.csv
24,1,1,0,Reader_1_6.csv
24,4,4,0,Reader_1_7.csv
24,1,1,0,Reader_1_8.csv
24,2,1,1,Reader_1_9.csv
24,11,10,1,Reader_2_1.csv
24,3,2,1,Reader_2_10.csv
24,1,1,0,Reader_2_11.csv
24,12,6,6,Reader_2_12.csv
24,0,0,0,Reader_2_2.csv
24,4,2,2,Reader_2_3.csv
24,4,4,0,Reader_2_4.csv
24,2,0,2,Reader_2_5.csv
24,1,1,0,Reader_2_6.csv
24,0,0,0,Reader_2_7.csv
24,0,0,0,Reader_2_8.csv
24,0,0,0,Reader_2_9.csv
24,52,43,9,reader_3_1.csv
24,39,34,5,Reader_3_2.csv
24,11,7,4,Reader_3_3.csv
24,11,7,4,Reader_3_4.csv
24,8,6,2,Reader_3_5.csv
24,20,19,1,Reader_3_6.csv
24,5,3,2,Reader_3_7.csv
25,34,26,8,Reader_1_1.csv
25,0,0,0,Reader_1_10.csv
25,12,11,1,Reader_1_11.csv
25,2,1,1,Reader_1_12.csv
25,44,40,4,Reader_1_2.csv
25,6,6,0,Reader_1_3.csv
25,1,0,1,Reader_1_4.csv
25,6,5,1,Reader_1_5.csv
25,1,1,0,Reader_1_6.csv
25,4,4,0,Reader_1_7.csv
25,1,1,0,Reader_1_8.csv
25,2,1,1,Reader_1_9.csv
25,12,11,1,Reader_2_1.csv
25,3,2,1,Reader_2_10.csv
25,1,1,0,Reader_2_11.csv
25,14,9,5,Reader_2_12.csv
25,0,0,0,Reader_2_2.csv
25,5,3,2,Reader_2_3.csv
25,4,4,0,Reader_2_4.csv
25,2,0,2,Reader_2_5.csv
25,1,1,0,Reader_2_6.csv
25,0,0,0,Reader_2_7.csv
25,0,0,0,Reader_2_8.csv
25,0,0,0,Reader_2_9.csv
25,47,37,10,reader_3_1.csv
25,33,27,6,Reader_3_2.csv
25,11,7,4,Reader_3_3.csv
25,11,7,4,Reader_3_4.csv
25,10,8,2,Reader_3_5.csv
25,19,17,2,Reader_3_6.csv
25,5,3,2,Reader_3_7.csv
26,32,26,6,Reader_1_1.csv
26,0,0,0,Reader_1_10.csv
26,13,12,1,Reader_1_11.csv
26,1,1,0,Reader_1_12.csv
26,48,43,5,Reader_1_2.csv
26,5,5,0,Reader_1_3.csv
26,1,0,1,Reader_1_4.csv
26,5,4,1,Reader_1_5.csv
26,1,1,0,Reader_1_6.csv
26,4,4,0,Reader_1_7.csv
26,1,1,0,Reader_1_8.csv
26,2,1,1,Reader_1_9.csv
26,10,9,1,Reader_2_1.csv
26,3,2,1,Reader_2_10.csv
26,1,1,0,Reader_2_11.csv
26,14,9,5,Reader_2_12.csv
26,0,0,0,Reader_2_2.csv
26,4,3,1,Reader_2_3.csv
26,5,4,1,Reader_2_4.csv
26,2,0,2,Reader_2_5.csv
26,1,1,0,Reader_2_6.csv
26,0,0,0,Reader_2_7.csv
26,0,0,0,Reader_2_8.csv
26,0,0,0,Reader_2_9.csv
26,51,41,10,reader_3_1.csv
26,31,25,6,Reader_3_2.csv
26,11,8,3,Reader_3_3.csv
26,11,8,3,Reader_3_4.csv
26,12,8,4,Reader_3_5.csv
26,21,18,3,Reader_3_6.csv
26,4,2,2,Reader_3_7.csv
27,29,24,5,Reader_1_1.csv
27,0,0,0,Reader_1_10.csv
27,12,11,1,Reader_1_11.csv
27,1,1,0,Reader_1_12.csv
27,50,44,6,Reader_1_2.csv
27,4,4,0,Reader_1_3.csv
27,0,0,0,Reader_1_4.csv
27,2,2,0,Reader_1_5.csv
27,1,1,0,Reader_1_6.csv
27,5,5,0,Reader_1_7.csv
27,1,1,0,Reader_1_8.csv
27,2,1,1,Reader_1_9.csv
27,12,10,2,Reader_2_1.csv
27,3,2,1,Reader_2_10.csv
27,2,1,1,Reader_2_11.csv
27,16,9,7,Reader_2_12.csv
27,0,0,0,Reader_2_2.csv
27,4,3,1,Reader_2_3.csv
27,7,6,1,Reader_2_4.csv
27,3,0,3,Reader_2_5.csv
27,1,1,0,Reader_2_6.csv
27,0,0,0,Reader_2_7.csv
27,0,0,0,Reader_2_8.csv
27,0,0,0,Reader_2_9.csv
27,49,40,9,reader_3_1.csv
27,25,21,4,Reader_3_2.csv
27,14,11,3,Reader_3_3.csv
27,14,11,3,Reader_3_4.csv
27,10,7,3,Reader_3_5.csv
27,22,20,2,Reader_3_6.csv
27,6,3,3,Reader_3_7.csv
28,31,27,4,Reader_1_1.csv
28,0,0,0,Reader_1_10.csv
28,9,9,0,Reader_1_11.csv
28,3,3,0,Reader_1_12.csv
28,57,48,9,Reader_1_2.csv
28,4,4,0,Reader_1_3.csv
28,0,0,0,Reader_1_4.csv
28,2,2,0,Reader_1_5.csv
28,1,1,0,Reader_1_6.csv
28,5,5,0,Reader_1_7.csv
28,1,1,0,Reader_1_8.csv
28,1,1,0,Reader_1_9.csv
28,10,9,1,Reader_2_1.csv
28,2,2,0,Reader_2_10.csv
28,2,1,1,Reader_2_11.csv
28,16,10,6,Reader_2_12.csv
28,0,0,0,Reader_2_2.csv
28,3,2,1,Reader_2_3.csv
28,7,6,1,Reader_2_4.csv
28,4,1,3,Reader_2_5.csv
28,0,0,0,Reader_2_6.csv
28,0,0,0,Reader_2_7.csv
28,0,0,0,Reader_2_8.csv
28,0,0,0,Reader_2_9.csv
28,52,40,12,reader_3_1.csv
28,26,22,4,Reader_3_2.csv
28,14,12,2,Reader_3_3.csv
28,14,12,2,Reader_3_4.csv
28,10,6,4,Reader_3_5.csv
28,20,16,4,Reader_3_6.csv
28,6,3,3,Reader_3_7.csv
29,30,26,4,Reader_1_1.csv
29,0,0,0,Reader_1_10.csv
29,8,8,0,Reader_1_11.csv
29,3,3,0,Reader_1_12.csv
29,47,39,8,Reader_1_2.csv
29,4,4,0,Reader_1_3.csv
29,0,0,0,Reader_1_4.csv
29,2,2,0,Reader_1_5.csv
29,0,0,0,Reader_1_6.csv
29,4,4,0,Reader_1_7.csv
29,0,0,0,Reader_1_8.csv
29,1,1,0,Reader_1_9.csv
29,10,9,1,Reader_2_1.csv
29,2,2,0,Reader_2_10.csv
29,1,0,1,Reader_2_11.csv
29,14,9,5,Reader_2_12.csv
29,0,0,0,Reader_2_2.csv
29,3,2,1,Reader_2_3.csv
29,7,6,1,Reader_2_4.csv
29,5,2,3,Reader_2_5.csv
29,0,0,0,Reader_2_6.csv
29,0,0,0,Reader_2_7.csv
29,0,0,0,Reader_2_8.csv
29,0,0,0,Reader_2_9.csv
29,51,39,12,reader_3_1.csv
29,26,22,4,Reader_3_2.csv
29,13,11,2,Reader_3_3.csv
29,13,11,2,Reader_3_4.csv
29,10,6,4,Reader_3_5.csv
29,18,14,4,Reader_3_6.csv
29,6,3,3,Reader_3_7.csv
30,34,28,6,Reader_1_1.csv
30,0,0,0,Reader_1_10.csv
30,8,8,0,Reader_1_11.csv
30,3,3,0,Reader_1_12.csv
30,40,31,9,Reader_1_2.csv
30,4,4,0,Reader_1_3.csv
30,0,0,0,Reader_1_4.csv
30,2,2,0,Reader_1_5.csv
30,1,1,0,Reader_1_6.csv
30,5,4,1,Reader_1_7.csv
30,0,0,0,Reader_1_8.csv
30,1,1,0,Reader_1_9.csv
30,9,8,1,Reader_2_1.csv
30,1,1,0,Reader_2_10.csv
30,1,0,1,Reader_2_11.csv
30,13,8,5,Reader_2_12.csv
30,0,0,0,Reader_2_2.csv
30,1,1,0,Reader_2_3.csv
30,7,6,1,Reader_2_4.csv
30,4,2,2,Reader_2_5.csv
30,0,0,0,Reader_2_6.csv
30,0,0,0,Reader_2_7.csv
30,0,0,0,Reader_2_8.csv
30,0,0,0,Reader_2_9.csv
30,54,41,13,reader_3_1.csv
30,24,20,4,Reader_3_2.csv
30,12,10,2,Reader_3_3.csv
30,12,10,2,Reader_3_4.csv
30,9,5,4,Reader_3_5.csv
30,15,11,4,Reader_3_6.csv
30,5,4,1,Reader_3_7.csv
31,32,26,6,Reader_1_1.csv
31,1,1,0,Reader_1_10.csv
31,12,12,0,Reader_1_11.csv
31,4,4,0,Reader_1_12.csv
31,40,30,10,Reader_1_2.csv
31,3,3,0,Reader_1_3.csv
31,0,0,0,Reader_1_4.csv
31,0,0,0,Reader_1_5.csv
31,1,1,0,Reader_1_6.csv
31,3,2,1,Reader_1_7.csv
31,0,0,0,Reader_1_8.csv
31,0,0,0,Reader_1_9.csv
31,8,7,1,Reader_2_1.csv
31,1,1,0,Reader_2_10.csv
31,1,0,1,Reader_2_11.csv
31,9,5,4,Reader_2_12.csv
31,0,0,0,Reader_2_2.csv
31,2,2,0,Reader_2_3.csv
31,6,5,1,Reader_2_4.csv
31,5,2,3,Reader_2_5.csv
31,0,0,0,Reader_2_6.csv
31,0,0,0,Reader_2_7.csv
31,0,0,0,Reader_2_8.csv
31,0,0,0,Reader_2_9.csv
31,51,39,12,reader_3_1.csv
31,29,22,7,Reader_3_2.csv
31,12,10,2,Reader_3_3.csv
31,12,10,2,Reader_3_4.csv
31,9,5,4,Reader_3_5.csv
31,17,13,4,Reader_3_6.csv
31,6,5,1,Reader_3_7.csv
32,35,28,7,Reader_1_1.csv
32,1,1,0,Reader_1_10.csv
32,13,13,0,Reader_1_11.csv
32,3,3,0,Reader_1_12.csv
32,41,30,11,Reader_1_2.csv
32,2,2,0,Reader_1_3.csv
32,0,0,0,Reader_1_4.csv
32,1,1,0,Reader_1_5.csv
32,1,1,0,Reader_1_6.csv
32,5,3,2,Reader_1_7.csv
32,0,0,0,Reader_1_8.csv
32,0,0,0,Reader_1_9.csv
32,6,5,1,Reader_2_1.csv
32,1,1,0,Reader_2_10.csv
32,1,0,1,Reader_2_11.csv
32,9,5,4,Reader_2_12.csv
32,0,0,0,Reader_2_2.csv
32,4,2,2,Reader_2_3.csv
32,6,5,1,Reader_2_4.csv
32,5,3,2,Reader_2_5.csv
32,0,0,0,Reader_2_6.csv
32,0,0,0,Reader_2_7.csv
32,0,0,0,Reader_2_8.csv
32,0,0,0,Reader_2_9.csv
32,47,35,12,reader_3_1.csv
32,30,23,7,Reader_3_2.csv
32,12,10,2,Reader_3_3.csv
32,12,10,2,Reader_3_4.csv
32,11,6,5,Reader_3_5.csv
32,17,13,4,Reader_3_6.csv
32,6,5,1,Reader_3_7.csv
33,39,31,8,Reader_1_1.csv
33,1,1,0,Reader_1_10.csv
33,13,13,0,Reader_1_11.csv
33,3,3,0,Reader_1_12.csv
33,36,23,13,Reader_1_2.csv
33,2,2,0,Reader_1_3.csv
33,0,0,0,Reader_1_4.csv
33,1,1,0,Reader_1_5.csv
33,1,1,0,Reader_1_6.csv
33,4,2,2,Reader_1_7.csv
33,0,0,0,Reader_1_8.csv
33,0,0,0,Reader_1_9.csv
33,5,4,1,Reader_2_1.csv
33,1,1,0,Reader_2_10.csv
33,1,0,1,Reader_2_11.csv
33,5,2,3,Reader_2_12.csv
33,0,0,0,Reader_2_2.csv
33,3,1,2,Reader_2_3.csv
33,6,5,1,Reader_2_4.csv
33,5,3,2,Reader_2_5.csv
33,0,0,0,Reader_2_6.csv
33,0,0,0,Reader_2_7.csv
33,0,0,0,Reader_2_8.csv
33,0,0,0,Reader_2_9.csv
33,45,33,12,reader_3_1.csv
33,33,27,6,Reader_3_2.csv
33,12,10,2,Reader_3_3.csv
33,12,10,2,Reader_3_4.csv
33,10,4,6,Reader_3_5.csv
33,15,11,4,Reader_3_6.csv
33,8,6,2,Reader_3_7.csv
34,40,31,9,Reader_1_1.csv
34,1,1,0,Reader_1_10.csv
34,14,14,0,Reader_1_11.csv
34,3,3,0,Reader_1_12.csv
34,31,19,12,Reader_1_2.csv
34,2,2,0,Reader_1_3.csv
34,0,0,0,Reader_1_4.csv
34,1,1,0,Reader_1_5.csv
34,1,1,0,Reader_1_6.csv
34,5,2,3,Reader_1_7.csv
34,0,0,0,Reader_1_8.csv
34,0,0,0,Reader_1_9.csv
34,5,4,1,Reader_2_1.csv
34,0,0,0,Reader_2_10.csv
34,1,0,1,Reader_2_11.csv
34,5,3,2,Reader_2_12.csv
34,0,0,0,Reader_2_2.csv
34,3,1,2,Reader_2_3.csv
34,4,4,0,Reader_2_4.csv
34,5,3,2,Reader_2_5.csv
34,0,0,0,Reader_2_6.csv
34,1,1,0,Reader_2_7.csv
34,0,0,0,Reader_2_8.csv
34,0,0,0,Reader_2_9.csv
34,43,29,14,reader_3_1.csv
34,35,28,7,Reader_3_2.csv
34,10,9,1,Reader_3_3.csv
34,10,9,1,Reader_3_4.csv
34,8,4,4,Reader_3_5.csv
34,11,8,3,Reader_3_6.csv
34,9,7,2,Reader_3_7.csv
35,39,30,9,Reader_1_1.csv
35,1,1,0,Reader_1_10.csv
35,13,12,1,Reader_1_11.csv
35,4,4,0,Reader_1_12.csv
35,33,22,11,Reader_1_2.csv
35,2,2,0,Reader_1_3.csv
35,0,0,0,Reader_1_4.csv
35,1,1,0,Reader_1_5.csv
35,1,1,0,Reader_1_6.csv
35,5,1,4,Reader_1_7.csv
35,0,0,0,Reader_1_8.csv
35,1,1,0,Reader_1_9.csv
35,5,4,1,Reader_2_1.csv
35,0,0,0,Reader_2_10.csv
35,0,0,0,Reader_2_11.csv
35,4,4,0,Reader_2_12.csv
35,0,0,0,Reader_2_2.csv
35,3,1,2,Reader_2_3.csv
35,1,1,0,Reader_2_4.csv
35,4,3,1,Reader_2_5.csv
35,0,0,0,Reader_2_6.csv
35,1,1,0,Reader_2_7.csv
35,0,0,0,Reader_2_8.csv
35,0,0,0,Reader_2_9.csv
35,43,29,14,reader_3_1.csv
35,35,29,6,Reader_3_2.csv
35,8,7,1,Reader_3_3.csv
35,8,7,1,Reader_3_4.csv
35,10,6,4,Reader_3_5.csv
35,12,7,5,Reader_3_6.csv
35,7,6,1,Reader_3_7.csv
36,37,27,10,Reader_1_1.csv
36,1,1,0,Reader_1_10.csv
36,14,13,1,Reader_1_11.csv
36,2,2,0,Reader_1_12.csv
36,29,21,8,Reader_1_2.csv
36,0,0,0,Reader_1_3.csv
36,0,0,0,Reader_1_4.csv
36,1,1,0,Reader_1_5.csv
36,2,2,0,Reader_1_6.csv
36,6,1,5,Reader_1_7.csv
36,0,0,0,Reader_1_8.csv
36,2,1,1,Reader_1_9.csv
36,5,4,1,Reader_2_1.csv
36,1,1,0,Reader_2_10.csv
36,0,0,0,Reader_2_11.csv
36,3,3,0,Reader_2_12.csv
36,0,0,0,Reader_2_2.csv
36,3,1,2,Reader_2_3.csv
36,1,1,0,Reader_2_4.csv
36,3,2,1,Reader_2_5.csv
36,0,0,0,Reader_2_6.csv
36,1,1,0,Reader_2_7.csv
36,0,0,0,Reader_2_8.csv
36,0,0,0,Reader_2_9.csv
36,40,27,13,reader_3_1.csv
36,35,28,7,Reader_3_2.csv
36,6,5,1,Reader_3_3.csv
36,6,5,1,Reader_3_4.csv
36,11,8,3,Reader_3_5.csv
36,12,9,3,Reader_3_6.csv
36,7,6,1,Reader_3_7.csv
37,35,26,9,Reader_1_1.csv
37,1,1,0,Reader_1_10.csv
37,15,14,1,Reader_1_11.csv
37,3,3,0,Reader_1_12.csv
37,28,19,9,Reader_1_2.csv
37,0,0,0,Reader_1_3.csv
37,0,0,0,Reader_1_4.csv
37,1,1,0,Reader_1_5.csv
37,2,2,0,Reader_1_6.csv
37,8,2,6,Reader_1_7.csv
37,0,0,0,Reader_1_8.csv
37,2,1,1,Reader_1_9.csv
37,5,4,1,Reader_2_1.csv
37,1,1,0,Reader_2_10.csv
37,0,0,0,Reader_2_11.csv
37,3,3,0,Reader_2_12.csv
37,0,0,0,Reader_2_2.csv
37,4,1,3,Reader_2_3.csv
37,0,0,0,Reader_2_4.csv
37,2,1,1,Reader_2_5.csv
37,0,0,0,Reader_2_6.csv
37,1,1,0,Reader_2_7.csv
37,0,0,0,Reader_2_8.csv
37,0,0,0,Reader_2_9.csv
37,38,27,11,reader_3_1.csv
37,37,30,7,Reader_3_2.csv
37,7,6,1,Reader_3_3.csv
37,7,6,1,Reader_3_4.csv
37,11,9,2,Reader_3_5.csv
37,10,7,3,Reader_3_6.csv
37,7,6,1,Reader_3_7.csv
38,28,21,7,Reader_1_1.csv
38,1,1,0,Reader_1_10.csv
38,14,13,1,Reader_1_11.csv
38,4,4,0,Reader_1_12.csv
38,31,21,10,Reader_1_2.csv
38,1,1,0,Reader_1_3.csv
38,1,0,1,Reader_1_4.csv
38,1,1,0,Reader_1_5.csv
38,2,1,1,Reader_1_6.csv
38,7,2,5,Reader_1_7.csv
38,0,0,0,Reader_1_8.csv
38,2,1,1,Reader_1_9.csv
38,5,4,1,Reader_2_1.csv
38,1,1,0,Reader_2_10.csv
38,1,1,0,Reader_2_11.csv
38,5,4,1,Reader_2_12.csv
38,0,0,0,Reader_2_2.csv
38,5,2,3,Reader_2_3.csv
38,0,0,0,Reader_2_4.csv
38,2,1,1,Reader_2_5.csv
38,0,0,0,Reader_2_6.csv
38,1,1,0,Reader_2_7.csv
38,0,0,0,Reader_2_8.csv
38,0,0,0,Reader_2_9.csv
38,35,26,9,reader_3_1.csv
38,33,26,7,Reader_3_2.csv
38,7,6,1,Reader_3_3.csv
38,7,6,1,Reader_3_4.csv
38,11,9,2,Reader_3_5.csv
38,11,8,3,Reader_3_6.csv
38,7,6,1,Reader_3_7.csv
39,22,17,5,Reader_1_1.csv
39,0,0,0,Reader_1_10.csv
39,11,10,1,Reader_1_11.csv
39,3,3,0,Reader_1_12.csv
39,30,20,10,Reader_1_2.csv
39,1,1,0,Reader_1_3.csv
39,1,0,1,Reader_1_4.csv
39,0,0,0,Reader_1_5.csv
39,2,1,1,Reader_1_6.csv
39,7,2,5,Reader_1_7.csv
39,0,0,0,Reader_1_8.csv
39,2,1,1,Reader_1_9.csv
39,5,4,1,Reader_2_1.csv
39,1,1,0,Reader_2_10.csv
39,1,1,0,Reader_2_11.csv
39,6,5,1,Reader_2_12.csv
39,0,0,0,Reader_2_2.csv
39,4,1,3,Reader_2_3.csv
39,0,0,0,Reader_2_4.csv
39,1,1,0,Reader_2_5.csv
39,0,0,0,Reader_2_6.csv
39,1,1,0,Reader_2_7.csv
39,0,0,0,Reader_2_8.csv
39,0,0,0,Reader_2_9.csv
39,32,23,9,reader_3_1.csv
39,29,26,3,Reader_3_2.csv
39,8,6,2,Reader_3_3.csv
39,8,6,2,Reader_3_4.csv
39,10,7,3,Reader_3_5.csv
39,11,8,3,Reader_3_6.csv
39,6,5,1,Reader_3_7.csv
40,16,13,3,Reader_1_1.csv
40,0,0,0,Reader_1_10.csv
40,10,9,1,Reader_1_11.csv
40,3,3,0,Reader_1_12.csv
40,31,21,10,Reader_1_2.csv
40,1,1,0,Reader_1_3.csv
40,1,0,1,Reader_1_4.csv
40,1,1,0,Reader_1_5.csv
40,2,1,1,Reader_1_6.csv
40,7,2,5,Reader_1_7.csv
40,0,0,0,Reader_1_8.csv
40,2,1,1,Reader_1_9.csv
40,4,3,1,Reader_2_1.csv
40,1,1,0,Reader_2_10.csv
40,1,1,0,Reader_2_11.csv
40,6,5,1,Reader_2_12.csv
40,0,0,0,Reader_2_2.csv
40,2,1,1,Reader_2_3.csv
40,1,0,1,Reader_2_4.csv
40,1,0,1,Reader_2_5.csv
40,0,0,0,Reader_2_6.csv
40,1,1,0,Reader_2_7.csv
40,0,0,0,Reader_2_8.csv
40,0,0,0,Reader_2_9.csv
40,33,25,8,reader_3_1.csv
40,24,20,4,Reader_3_2.csv
40,6,5,1,Reader_3_3.csv
40,6,5,1,Reader_3_4.csv
40,8,6,2,Reader_3_5.csv
40,8,5,3,Reader_3_6.csv
40,9,6,3,Reader_3_7.csv
41,13,11,2,Reader_1_1.csv
41,0,0,0,Reader_1_10.csv
41,8,6,2,Reader_1_11.csv
41,5,4,1,Reader_1_12.csv
41,29,21,8,Reader_1_2.csv
41,2,2,0,Reader_1_3.csv
41,1,0,1,Reader_1_4.csv
41,1,1,0,Reader_1_5.csv
41,2,1,1,Reader_1_6.csv
41,8,3,5,Reader_1_7.csv
41,0,0,0,Reader_1_8.csv
41,2,1,1,Reader_1_9.csv
41,6,5,1,Reader_2_1.csv
41,2,2,0,Reader_2_10.csv
41,1,1,0,Reader_2_11.csv
41,8,7,1,Reader_2_12.csv
41,1,1,0,Reader_2_2.csv
41,2,1,1,Reader_2_3.csv
41,1,0,1,Reader_2_4.csv
41,1,0,1,Reader_2_5.csv
41,0,0,0,Reader_2_6.csv
41,1,1,0,Reader_2_7.csv
41,0,0,0,Reader_2_8.csv
41,0,0,0,Reader_2_9.csv
41,35,28,7,reader_3_1.csv
41,22,17,5,Reader_3_2.csv
41,5,4,1,Reader_3_3.csv
41,5,4,1,Reader_3_4.csv
41,10,8,2,Reader_3_5.csv
41,9,7,2,Reader_3_6.csv
41,8,5,3,Reader_3_7.csv
42,14,13,1,Reader_1_1.csv
42,0,0,0,Reader_1_10.csv
42,7,4,3,Reader_1_11.csv
42,5,4,1,Reader_1_12.csv
42,31,23,8,Reader_1_2.csv
42,2,2,0,Reader_1_3.csv
42,2,0,2,Reader_1_4.csv
42,2,2,0,Reader_1_5.csv
42,2,1,1,Reader_1_6.csv
42,7,3,4,Reader_1_7.csv
42,0,0,0,Reader_1_8.csv
42,2,1,1,Reader_1_9.csv
42,5,4,1,Reader_2_1.csv
42,2,2,0,Reader_2_10.csv
42,1,1,0,Reader_2_11.csv
42,7,6,1,Reader_2_12.csv
42,1,1,0,Reader_2_2.csv
42,4,3,1,Reader_2_3.csv
42,1,0,1,Reader_2_4.csv
42,2,1,1,Reader_2_5.csv
42,0,0,0,Reader_2_6.csv
42,0,0,0,Reader_2_7.csv
42,0,0,0,Reader_2_8.csv
42,0,0,0,Reader_2_9.csv
42,31,25,6,reader_3_1.csv
42,21,16,5,Reader_3_2.csv
42,6,5,1,Reader_3_3.csv
42,6,5,1,Reader_3_4.csv
42,11,8,3,Reader_3_5.csv
42,9,7,2,Reader_3_6.csv
42,8,5,3,Reader_3_7.csv
43,14,13,1,Reader_1_1.csv
43,1,1,0,Reader_1_10.csv
43,7,5,2,Reader_1_11.csv
43,5,4,1,Reader_1_12.csv
43,28,21,7,Reader_1_2.csv
43,2,2,0,Reader_1_3.csv
43,2,0,2,Reader_1_4.csv
43,2,2,0,Reader_1_5.csv
43,2,1,1,Reader_1_6.csv
43,8,3,5,Reader_1_7.csv
43,0,0,0,Reader_1_8.csv
43,1,0,1,Reader_1_9.csv
43,4,4,0,Reader_2_1.csv
43,2,2,0,Reader_2_10.csv
43,1,1,0,Reader_2_11.csv
43,7,6,1,Reader_2_12.csv
43,1,1,0,Reader_2_2.csv
43,4,3,1,Reader_2_3.csv
43,1,0,1,Reader_2_4.csv
43,2,1,1,Reader_2_5.csv
43,0,0,0,Reader_2_6.csv
43,0,0,0,Reader_2_7.csv
43,0,0,0,Reader_2_8.csv
43,0,0,0,Reader_2_9.csv
43,36,26,10,reader_3_1.csv
43,20,15,5,Reader_3_2.csv
43,6,5,1,Reader_3_3.csv
43,6,5,1,Reader_3_4.csv
43,9,6,3,Reader_3_5.csv
43,10,10,0,Reader_3_6.csv
43,8,5,3,Reader_3_7.csv
44,10,10,0,Reader_1_1.csv
44,1,1,0,Reader_1_10.csv
44,10,7,3,Reader_1_11.csv
44,5,4,1,Reader_1_12.csv
44,24,17,7,Reader_1_2.csv
44,2,2,0,Reader_1_3.csv
44,2,0,2,Reader_1_4.csv
44,3,3,0,Reader_1_5.csv
44,2,1,1,Reader_1_6.csv
44,8,3,5,Reader_1_7.csv
44,1,1,0,Reader_1_8.csv
44,0,0,0,Reader_1_9.csv
44,5,5,0,Reader_2_1.csv
44,1,1,0,Reader_2_10.csv
44,1,1,0,Reader_2_11.csv
44,7,6,1,Reader_2_12.csv
44,1,1,0,Reader_2_2.csv
44,4,3,1,Reader_2_3.csv
44,1,0,1,Reader_2_4.csv
44,2,1,1,Reader_2_5.csv
44,1,1,0,Reader_2_6.csv
44,0,0,0,Reader_2_7.csv
44,0,0,0,Reader_2_8.csv
44,0,0,0,Reader_2_9.csv
44,37,27,10,reader_3_1.csv
44,23,19,4,Reader_3_2.csv
44,8,6,2,Reader_3_3.csv
44,8,6,2,Reader_3_4.csv
44,8,5,3,Reader_3_5.csv
44,11,11,0,Reader_3_6.csv
44,8,5,3,Reader_3_7.csv
45,10,10,0,Reader_1_1.csv
45,1,1,0,Reader_1_10.csv
45,8,5,3,Reader_1_11.csv
45,4,3,1,Reader_1_12.csv
45,25,19,6,Reader_1_2.csv
45,2,2,0,Reader_1_3.csv
45,2,0,2,Reader_1_4.csv
45,5,4,1,Reader_1_5.csv
45,2,1,1,Reader_1_6.csv
45,6,2,4,Reader_1_7.csv
45,1,1,0,Reader_1_8.csv
45,0,0,0,Reader_1_9.csv
45,4,4,0,Reader_2_1.csv
45,1,1,0,Reader_2_10.csv
45,1,1,0,Reader_2_11.csv
45,7,6,1,Reader_2_12.csv
45,1,1,0,Reader_2_2.csv
45,3,3,0,Reader_2_3.csv
45,1,0,1,Reader_2_4.csv
45,2,1,1,Reader_2_5.csv
45,1,1,0,Reader_2_6.csv
45,0,0,0,Reader_2_7.csv
45,0,0,0,Reader_2_8.csv
45,0,0,0,Reader_2_9.csv
45,37,28,9,reader_3_1.csv
45,19,16,3,Reader_3_2.csv
